minutes,hour,date,Variables,Mean_Values
14,12,2021-01-15T12:14:00Z,Temperature,29.17
14,12,2021-01-15T12:14:10Z,Depth,0.33
14,12,2021-01-15T12:14:10Z,Salinity,33.84696916
14,12,2021-01-15T12:14:10Z,Temperature,29.28
14,12,2021-01-15T12:14:20Z,Depth,0.332
14,12,2021-01-15T12:14:20Z,Salinity,33.85402617
14,12,2021-01-15T12:14:20Z,Temperature,29.27
14,12,2021-01-15T12:14:30Z,Depth,0.322
14,12,2021-01-15T12:14:30Z,Salinity,33.87664213
14,12,2021-01-15T12:14:30Z,Temperature,29.28
14,12,2021-01-15T12:14:40Z,Depth,0.303
14,12,2021-01-15T12:14:40Z,Salinity,33.85594252
14,12,2021-01-15T12:14:40Z,Temperature,29.3
14,12,2021-01-15T12:14:50Z,Depth,0.318
14,12,2021-01-15T12:14:50Z,Salinity,33.85068975
14,12,2021-01-15T12:14:50Z,Temperature,29.27
14,13,2021-01-15T13:14:00Z,Depth,0.404
14,13,2021-01-15T13:14:00Z,Salinity,33.82860589
14,13,2021-01-15T13:14:00Z,Temperature,29.63
14,13,2021-01-15T13:14:10Z,Depth,0.404
14,13,2021-01-15T13:14:10Z,Salinity,33.80262751
14,13,2021-01-15T13:14:10Z,Temperature,29.7
14,13,2021-01-15T13:14:20Z,Depth,0.375
14,13,2021-01-15T13:14:20Z,Salinity,33.77462546
14,13,2021-01-15T13:14:20Z,Temperature,29.74
14,13,2021-01-15T13:14:30Z,Depth,0.367
14,13,2021-01-15T13:14:30Z,Salinity,33.78009893
14,13,2021-01-15T13:14:30Z,Temperature,29.77
14,13,2021-01-15T13:14:40Z,Depth,0.356
14,13,2021-01-15T13:14:40Z,Salinity,33.78009927
14,13,2021-01-15T13:14:40Z,Temperature,29.77
14,13,2021-01-15T13:14:50Z,Depth,0.37
14,13,2021-01-15T13:14:50Z,Salinity,33.75912862
14,13,2021-01-15T13:14:50Z,Temperature,29.8
15,10,2021-01-15T10:15:00Z,Depth,0.278
15,10,2021-01-15T10:15:00Z,Salinity,34.0320025
15,10,2021-01-15T10:15:00Z,Temperature,29
15,10,2021-01-15T10:15:10Z,Depth,0.258
15,10,2021-01-15T10:15:10Z,Salinity,34.05866296
15,10,2021-01-15T10:15:10Z,Temperature,28.93
15,10,2021-01-15T10:15:20Z,Depth,0.304
15,10,2021-01-15T10:15:20Z,Salinity,33.9877942
15,10,2021-01-15T10:15:20Z,Temperature,28.83
15,10,2021-01-15T10:15:30Z,Depth,0.256
15,10,2021-01-15T10:15:30Z,Salinity,33.94381388
15,10,2021-01-15T10:15:30Z,Temperature,28.73
15,10,2021-01-15T10:15:40Z,Depth,0.271
15,10,2021-01-15T10:15:40Z,Salinity,33.9970708
15,10,2021-01-15T10:15:40Z,Temperature,28.66
15,10,2021-01-15T10:15:50Z,Depth,0.273
15,10,2021-01-15T10:15:50Z,Salinity,33.98828768
15,10,2021-01-15T10:15:50Z,Temperature,28.7
15,11,2021-01-15T11:15:00Z,Depth,0.267
15,11,2021-01-15T11:15:00Z,Salinity,33.77264364
15,11,2021-01-15T11:15:00Z,Temperature,29.05
15,11,2021-01-15T11:15:10Z,Depth,0.252
15,11,2021-01-15T11:15:10Z,Salinity,33.80160894
15,11,2021-01-15T11:15:10Z,Temperature,29.06
15,11,2021-01-15T11:15:20Z,Depth,0.278
15,11,2021-01-15T11:15:20Z,Salinity,33.78848372
15,11,2021-01-15T11:15:20Z,Temperature,29.06
15,11,2021-01-15T11:15:30Z,Depth,0.26
15,11,2021-01-15T11:15:30Z,Salinity,33.79554951
15,11,2021-01-15T11:15:30Z,Temperature,29.05
15,11,2021-01-15T11:15:40Z,Depth,0.281
15,11,2021-01-15T11:15:40Z,Salinity,33.79835115
15,11,2021-01-15T11:15:40Z,Temperature,29.06
15,11,2021-01-15T11:15:50Z,Depth,0.283
15,11,2021-01-15T11:15:50Z,Salinity,33.77210157
15,11,2021-01-15T11:15:50Z,Temperature,29.06
15,12,2021-01-15T12:15:00Z,Depth,0.337
15,12,2021-01-15T12:15:00Z,Salinity,33.79663008
15,12,2021-01-15T12:15:00Z,Temperature,29.3
15,12,2021-01-15T12:15:10Z,Depth,0.322
15,12,2021-01-15T12:15:10Z,Salinity,33.8159026
15,12,2021-01-15T12:15:10Z,Temperature,29.31
15,12,2021-01-15T12:15:20Z,Depth,0.317
15,12,2021-01-15T12:15:20Z,Salinity,33.82534753
15,12,2021-01-15T12:15:20Z,Temperature,29.32
15,12,2021-01-15T12:15:30Z,Depth,0.377
15,12,2021-01-15T12:15:30Z,Salinity,33.83944668
15,12,2021-01-15T12:15:30Z,Temperature,29.3
15,12,2021-01-15T12:15:40Z,Depth,0.305
15,12,2021-01-15T12:15:40Z,Salinity,33.84889042
15,12,2021-01-15T12:15:40Z,Temperature,29.31
15,12,2021-01-15T12:15:50Z,Depth,0.342
15,12,2021-01-15T12:15:50Z,Salinity,33.80561573
15,12,2021-01-15T12:15:50Z,Temperature,29.32
15,13,2021-01-15T13:15:00Z,Depth,0.363
15,13,2021-01-15T13:15:00Z,Salinity,33.75214351
15,13,2021-01-15T13:15:00Z,Temperature,29.81
15,13,2021-01-15T13:15:10Z,Depth,0.348
15,13,2021-01-15T13:15:10Z,Salinity,33.72204221
15,13,2021-01-15T13:15:10Z,Temperature,29.82
15,13,2021-01-15T13:15:20Z,Depth,0.361
15,13,2021-01-15T13:15:20Z,Salinity,33.7312025
15,13,2021-01-15T13:15:20Z,Temperature,29.84
15,13,2021-01-15T13:15:30Z,Depth,0.394
15,13,2021-01-15T13:15:30Z,Salinity,33.75214454
15,13,2021-01-15T13:15:30Z,Temperature,29.81
15,13,2021-01-15T13:15:40Z,Depth,0.341
15,13,2021-01-15T13:15:40Z,Salinity,33.73195092
15,13,2021-01-15T13:15:40Z,Temperature,29.82
15,13,2021-01-15T13:15:50Z,Depth,0.404
15,13,2021-01-15T13:15:50Z,Salinity,33.69452329
15,13,2021-01-15T13:15:50Z,Temperature,29.85
16,10,2021-01-15T10:16:00Z,Depth,0.268
16,10,2021-01-15T10:16:00Z,Salinity,33.95807971
16,10,2021-01-15T10:16:00Z,Temperature,28.71
16,10,2021-01-15T10:16:10Z,Depth,0.256
16,10,2021-01-15T10:16:10Z,Salinity,33.97729037
16,10,2021-01-15T10:16:10Z,Temperature,28.72
16,10,2021-01-15T10:16:20Z,Depth,0.259
16,10,2021-01-15T10:16:20Z,Salinity,34.04321051
16,10,2021-01-15T10:16:20Z,Temperature,28.72
16,10,2021-01-15T10:16:30Z,Depth,0.251
16,10,2021-01-15T10:16:30Z,Salinity,34.0129951
16,10,2021-01-15T10:16:30Z,Temperature,28.73
16,10,2021-01-15T10:16:40Z,Depth,0.275
16,10,2021-01-15T10:16:40Z,Salinity,34.01462218
16,10,2021-01-15T10:16:40Z,Temperature,28.76
16,10,2021-01-15T10:16:50Z,Depth,0.259
16,10,2021-01-15T10:16:50Z,Salinity,33.99485241
16,10,2021-01-15T10:16:50Z,Temperature,28.76
16,11,2021-01-15T11:16:00Z,Depth,0.243
16,11,2021-01-15T11:16:00Z,Salinity,33.80215992
16,11,2021-01-15T11:16:00Z,Temperature,29.05
16,11,2021-01-15T11:16:10Z,Depth,0.257
16,11,2021-01-15T11:16:10Z,Salinity,33.77916419
16,11,2021-01-15T11:16:10Z,Temperature,29.05
16,11,2021-01-15T11:16:20Z,Depth,0.23
16,11,2021-01-15T11:16:20Z,Salinity,33.80261918
16,11,2021-01-15T11:16:20Z,Temperature,29.04
16,11,2021-01-15T11:16:30Z,Depth,0.26
16,11,2021-01-15T11:16:30Z,Salinity,33.80923031
16,11,2021-01-15T11:16:30Z,Temperature,29.04
16,11,2021-01-15T11:16:40Z,Depth,0.269
16,11,2021-01-15T11:16:40Z,Salinity,33.8163025
16,11,2021-01-15T11:16:40Z,Temperature,29.03
16,11,2021-01-15T11:16:50Z,Depth,0.262
16,11,2021-01-15T11:16:50Z,Salinity,33.81630285
16,11,2021-01-15T11:16:50Z,Temperature,29.03
16,12,2021-01-15T12:16:00Z,Depth,0.341
16,12,2021-01-15T12:16:00Z,Salinity,33.84086051
16,12,2021-01-15T12:16:00Z,Temperature,29.27
16,12,2021-01-15T12:16:10Z,Depth,0.313
16,12,2021-01-15T12:16:10Z,Salinity,33.81312674
16,12,2021-01-15T12:16:10Z,Temperature,29.3
16,12,2021-01-15T12:16:20Z,Depth,0.318
16,12,2021-01-15T12:16:20Z,Salinity,33.8126607
16,12,2021-01-15T12:16:20Z,Temperature,29.31
16,12,2021-01-15T12:16:30Z,Depth,0.313
16,12,2021-01-15T12:16:30Z,Salinity,33.82248429
16,12,2021-01-15T12:16:30Z,Temperature,29.31
16,12,2021-01-15T12:16:40Z,Depth,0.342
16,12,2021-01-15T12:16:40Z,Salinity,33.82906376
16,12,2021-01-15T12:16:40Z,Temperature,29.31
16,12,2021-01-15T12:16:50Z,Depth,0.293
16,12,2021-01-15T12:16:50Z,Salinity,33.81266174
16,12,2021-01-15T12:16:50Z,Temperature,29.31
16,13,2021-01-15T13:16:00Z,Depth,0.336
16,13,2021-01-15T13:16:00Z,Salinity,33.7102841
16,13,2021-01-15T13:16:00Z,Temperature,29.87
16,13,2021-01-15T13:16:10Z,Depth,0.409
16,13,2021-01-15T13:16:10Z,Salinity,33.6824255
16,13,2021-01-15T13:16:10Z,Temperature,29.91
16,13,2021-01-15T13:16:20Z,Depth,0.382
16,13,2021-01-15T13:16:20Z,Salinity,33.68242584
16,13,2021-01-15T13:16:20Z,Temperature,29.91
16,13,2021-01-15T13:16:30Z,Depth,0.361
16,13,2021-01-15T13:16:30Z,Salinity,33.69415697
16,13,2021-01-15T13:16:30Z,Temperature,29.86
16,13,2021-01-15T13:16:40Z,Depth,0.382
16,13,2021-01-15T13:16:40Z,Salinity,33.74553995
16,13,2021-01-15T13:16:40Z,Temperature,29.81
16,13,2021-01-15T13:16:50Z,Depth,0.377
16,13,2021-01-15T13:16:50Z,Salinity,33.74532369
16,13,2021-01-15T13:16:50Z,Temperature,29.73
17,10,2021-01-15T10:17:00Z,Depth,0.289
17,10,2021-01-15T10:17:00Z,Salinity,33.99485276
17,10,2021-01-15T10:17:00Z,Temperature,28.76
17,10,2021-01-15T10:17:10Z,Depth,0.312
17,10,2021-01-15T10:17:10Z,Salinity,33.97180548
17,10,2021-01-15T10:17:10Z,Temperature,28.76
17,10,2021-01-15T10:17:20Z,Depth,0.256
17,10,2021-01-15T10:17:20Z,Salinity,33.97121134
17,10,2021-01-15T10:17:20Z,Temperature,28.71
17,10,2021-01-15T10:17:30Z,Depth,0.283
17,10,2021-01-15T10:17:30Z,Salinity,33.98771505
17,10,2021-01-15T10:17:30Z,Temperature,28.71
17,10,2021-01-15T10:17:40Z,Depth,0.283
17,10,2021-01-15T10:17:40Z,Salinity,33.95037991
17,10,2021-01-15T10:17:40Z,Temperature,28.73
17,10,2021-01-15T10:17:50Z,Depth,0.265
17,10,2021-01-15T10:17:50Z,Salinity,33.994275880000004
17,10,2021-01-15T10:17:50Z,Temperature,28.77
17,11,2021-01-15T11:17:00Z,Depth,0.254
17,11,2021-01-15T11:17:00Z,Salinity,33.80542149
17,11,2021-01-15T11:17:00Z,Temperature,29.05
17,11,2021-01-15T11:17:10Z,Depth,0.242
17,11,2021-01-15T11:17:10Z,Salinity,33.79284096
17,11,2021-01-15T11:17:10Z,Temperature,29.04
17,11,2021-01-15T11:17:20Z,Depth,0.243
17,11,2021-01-15T11:17:20Z,Salinity,33.80969169
17,11,2021-01-15T11:17:20Z,Temperature,29.03
17,11,2021-01-15T11:17:30Z,Depth,0.236
17,11,2021-01-15T11:17:30Z,Salinity,33.84909659
17,11,2021-01-15T11:17:30Z,Temperature,29.03
17,11,2021-01-15T11:17:40Z,Depth,0.24
17,11,2021-01-15T11:17:40Z,Salinity,33.79991032
17,11,2021-01-15T11:17:40Z,Temperature,29.03
17,11,2021-01-15T11:17:50Z,Depth,0.245
17,11,2021-01-15T11:17:50Z,Salinity,33.80923309
17,11,2021-01-15T11:17:50Z,Temperature,29.04
17,12,2021-01-15T12:17:00Z,Depth,0.317
17,12,2021-01-15T12:17:00Z,Salinity,33.80515269
17,12,2021-01-15T12:17:00Z,Temperature,29.33
17,12,2021-01-15T12:17:10Z,Depth,0.317
17,12,2021-01-15T12:17:10Z,Salinity,33.78866837
17,12,2021-01-15T12:17:10Z,Temperature,29.33
17,12,2021-01-15T12:17:20Z,Depth,0.325
17,12,2021-01-15T12:17:20Z,Salinity,33.81497273
17,12,2021-01-15T12:17:20Z,Temperature,29.33
17,12,2021-01-15T12:17:30Z,Depth,0.32
17,12,2021-01-15T12:17:30Z,Salinity,33.78450222
17,12,2021-01-15T12:17:30Z,Temperature,29.35
17,12,2021-01-15T12:17:40Z,Depth,0.335
17,12,2021-01-15T12:17:40Z,Salinity,33.7722761
17,12,2021-01-15T12:17:40Z,Temperature,29.33
17,12,2021-01-15T12:17:50Z,Depth,0.32
17,12,2021-01-15T12:17:50Z,Salinity,33.7891322
17,12,2021-01-15T12:17:50Z,Temperature,29.32
17,13,2021-01-15T13:17:00Z,Depth,0.413
17,13,2021-01-15T13:17:00Z,Salinity,33.75855723
17,13,2021-01-15T13:17:00Z,Temperature,29.73
17,13,2021-01-15T13:17:10Z,Depth,0.382
17,13,2021-01-15T13:17:10Z,Salinity,33.73870809
17,13,2021-01-15T13:17:10Z,Temperature,29.73
17,13,2021-01-15T13:17:20Z,Depth,0.409
17,13,2021-01-15T13:17:20Z,Salinity,33.7288738
17,13,2021-01-15T13:17:20Z,Temperature,29.73
17,13,2021-01-15T13:17:30Z,Depth,0.427
17,13,2021-01-15T13:17:30Z,Salinity,33.69882846
17,13,2021-01-15T13:17:30Z,Temperature,29.74
17,13,2021-01-15T13:17:40Z,Depth,0.365
17,13,2021-01-15T13:17:40Z,Salinity,33.72225871
17,13,2021-01-15T13:17:40Z,Temperature,29.73
17,13,2021-01-15T13:17:50Z,Depth,0.384
17,13,2021-01-15T13:17:50Z,Salinity,33.72225906
17,13,2021-01-15T13:17:50Z,Temperature,29.73
18,10,2021-01-15T10:18:00Z,Depth,0.297
18,10,2021-01-15T10:18:00Z,Salinity,33.9998566
18,10,2021-01-15T10:18:00Z,Temperature,28.79
18,10,2021-01-15T10:18:10Z,Depth,0.28
18,10,2021-01-15T10:18:10Z,Salinity,34.00313494
18,10,2021-01-15T10:18:10Z,Temperature,28.79
18,10,2021-01-15T10:18:20Z,Depth,0.273
18,10,2021-01-15T10:18:20Z,Salinity,33.99542009
18,10,2021-01-15T10:18:20Z,Temperature,28.81
18,10,2021-01-15T10:18:30Z,Depth,0.271
18,10,2021-01-15T10:18:30Z,Salinity,33.98559055
18,10,2021-01-15T10:18:30Z,Temperature,28.81
18,10,2021-01-15T10:18:40Z,Depth,0.256
18,10,2021-01-15T10:18:40Z,Salinity,33.95862498
18,10,2021-01-15T10:18:40Z,Temperature,28.82
18,10,2021-01-15T10:18:50Z,Depth,0.254
18,10,2021-01-15T10:18:50Z,Salinity,33.93617565
18,10,2021-01-15T10:18:50Z,Temperature,28.81
18,11,2021-01-15T11:18:00Z,Depth,0.247
18,11,2021-01-15T11:18:00Z,Salinity,33.81630528
18,11,2021-01-15T11:18:00Z,Temperature,29.03
18,11,2021-01-15T11:18:10Z,Depth,0.26
18,11,2021-01-15T11:18:10Z,Salinity,33.81630563
18,11,2021-01-15T11:18:10Z,Temperature,29.03
18,11,2021-01-15T11:18:20Z,Depth,0.252
18,11,2021-01-15T11:18:20Z,Salinity,33.79991171
18,11,2021-01-15T11:18:20Z,Temperature,29.03
18,11,2021-01-15T11:18:30Z,Depth,0.295
18,11,2021-01-15T11:18:30Z,Salinity,33.84024452
18,11,2021-01-15T11:18:30Z,Temperature,29.01
18,11,2021-01-15T11:18:40Z,Depth,0.252
18,11,2021-01-15T11:18:40Z,Salinity,33.86046983
18,11,2021-01-15T11:18:40Z,Temperature,29
18,11,2021-01-15T11:18:50Z,Depth,0.264
18,11,2021-01-15T11:18:50Z,Salinity,33.84732665
18,11,2021-01-15T11:18:50Z,Temperature,29
18,12,2021-01-15T12:18:00Z,Depth,0.298
18,12,2021-01-15T12:18:00Z,Salinity,33.81877525
18,12,2021-01-15T12:18:00Z,Temperature,29.32
18,12,2021-01-15T12:18:10Z,Depth,0.294
18,12,2021-01-15T12:18:10Z,Salinity,33.80515511
18,12,2021-01-15T12:18:10Z,Temperature,29.33
18,12,2021-01-15T12:18:20Z,Depth,0.334
18,12,2021-01-15T12:18:20Z,Salinity,33.81173167
18,12,2021-01-15T12:18:20Z,Temperature,29.33
18,12,2021-01-15T12:18:30Z,Depth,0.313
18,12,2021-01-15T12:18:30Z,Salinity,33.7985798
18,12,2021-01-15T12:18:30Z,Temperature,29.33
18,12,2021-01-15T12:18:40Z,Depth,0.305
18,12,2021-01-15T12:18:40Z,Salinity,33.78117311
18,12,2021-01-15T12:18:40Z,Temperature,29.35
18,12,2021-01-15T12:18:50Z,Depth,0.305
18,12,2021-01-15T12:18:50Z,Salinity,33.78404272
18,12,2021-01-15T12:18:50Z,Temperature,29.36
18,13,2021-01-15T13:18:00Z,Depth,0.397
18,13,2021-01-15T13:18:00Z,Salinity,33.7383369
18,13,2021-01-15T13:18:00Z,Temperature,29.74
18,13,2021-01-15T13:18:10Z,Depth,0.379
18,13,2021-01-15T13:18:10Z,Salinity,33.74495232
18,13,2021-01-15T13:18:10Z,Temperature,29.74
18,13,2021-01-15T13:18:20Z,Depth,0.387
18,13,2021-01-15T13:18:20Z,Salinity,33.72436652
18,13,2021-01-15T13:18:20Z,Temperature,29.76
18,13,2021-01-15T13:18:30Z,Depth,0.36
18,13,2021-01-15T13:18:30Z,Salinity,33.6712934
18,13,2021-01-15T13:18:30Z,Temperature,29.77
18,13,2021-01-15T13:18:40Z,Depth,0.361
18,13,2021-01-15T13:18:40Z,Salinity,33.68772835
18,13,2021-01-15T13:18:40Z,Temperature,29.77
18,13,2021-01-15T13:18:50Z,Depth,0.356
18,13,2021-01-15T13:18:50Z,Salinity,33.65735728
18,13,2021-01-15T13:18:50Z,Temperature,29.79
19,10,2021-01-15T10:19:00Z,Depth,0.266
19,10,2021-01-15T10:19:00Z,Salinity,33.64676235
19,10,2021-01-15T10:19:00Z,Temperature,28.73
19,10,2021-01-15T10:19:10Z,Depth,0.261
19,10,2021-01-15T10:19:10Z,Salinity,33.86338375
19,10,2021-01-15T10:19:10Z,Temperature,28.82
19,10,2021-01-15T10:19:20Z,Depth,0.278
19,10,2021-01-15T10:19:20Z,Salinity,33.68663324
19,10,2021-01-15T10:19:20Z,Temperature,28.77
19,10,2021-01-15T10:19:30Z,Depth,0.266
19,10,2021-01-15T10:19:30Z,Salinity,33.50649011
19,10,2021-01-15T10:19:30Z,Temperature,28.7
19,10,2021-01-15T10:19:40Z,Depth,0.299
19,10,2021-01-15T10:19:40Z,Salinity,33.43074265
19,10,2021-01-15T10:19:40Z,Temperature,28.73
19,10,2021-01-15T10:19:50Z,Depth,0.256
19,10,2021-01-15T10:19:50Z,Salinity,33.4115619
19,10,2021-01-15T10:19:50Z,Temperature,28.73
19,11,2021-01-15T11:19:00Z,Depth,0.238
19,11,2021-01-15T11:19:00Z,Salinity,33.82439575
19,11,2021-01-15T11:19:00Z,Temperature,29
19,11,2021-01-15T11:19:10Z,Depth,0.266
19,11,2021-01-15T11:19:10Z,Salinity,33.83575549
19,11,2021-01-15T11:19:10Z,Temperature,28.97
19,11,2021-01-15T11:19:20Z,Depth,0.248
19,11,2021-01-15T11:19:20Z,Salinity,33.85441162
19,11,2021-01-15T11:19:20Z,Temperature,28.99
19,11,2021-01-15T11:19:30Z,Depth,0.269
19,11,2021-01-15T11:19:30Z,Salinity,33.84462073
19,11,2021-01-15T11:19:30Z,Temperature,28.99
19,11,2021-01-15T11:19:40Z,Depth,0.254
19,11,2021-01-15T11:19:40Z,Salinity,33.83800318
19,11,2021-01-15T11:19:40Z,Temperature,28.99
19,11,2021-01-15T11:19:50Z,Depth,0.259
19,11,2021-01-15T11:19:50Z,Salinity,33.87520927
19,11,2021-01-15T11:19:50Z,Temperature,28.97
19,12,2021-01-15T12:19:00Z,Depth,0.334
19,12,2021-01-15T12:19:00Z,Salinity,33.75118621
19,12,2021-01-15T12:19:00Z,Temperature,29.36
19,12,2021-01-15T12:19:10Z,Depth,0.315
19,12,2021-01-15T12:19:10Z,Salinity,33.78404342
19,12,2021-01-15T12:19:10Z,Temperature,29.36
19,12,2021-01-15T12:19:20Z,Depth,0.313
19,12,2021-01-15T12:19:20Z,Salinity,33.79061575
19,12,2021-01-15T12:19:20Z,Temperature,29.36
19,12,2021-01-15T12:19:30Z,Depth,0.306
19,12,2021-01-15T12:19:30Z,Salinity,33.80515788
19,12,2021-01-15T12:19:30Z,Temperature,29.33
19,12,2021-01-15T12:19:40Z,Depth,0.293
19,12,2021-01-15T12:19:40Z,Salinity,33.8141327
19,12,2021-01-15T12:19:40Z,Temperature,29.35
19,12,2021-01-15T12:19:50Z,Depth,0.298
19,12,2021-01-15T12:19:50Z,Salinity,33.73516965
19,12,2021-01-15T12:19:50Z,Temperature,29.35
19,13,2021-01-15T13:19:00Z,Depth,0.31
19,13,2021-01-15T13:19:00Z,Salinity,33.71003765
19,13,2021-01-15T13:19:00Z,Temperature,29.79
19,13,2021-01-15T13:19:10Z,Depth,0.365
19,13,2021-01-15T13:19:10Z,Salinity,33.66183
19,13,2021-01-15T13:19:10Z,Temperature,29.76
19,13,2021-01-15T13:19:20Z,Depth,0.373
19,13,2021-01-15T13:19:20Z,Salinity,33.65200459
19,13,2021-01-15T13:19:20Z,Temperature,29.76
19,13,2021-01-15T13:19:30Z,Depth,0.356
19,13,2021-01-15T13:19:30Z,Salinity,33.6569991
19,13,2021-01-15T13:19:30Z,Temperature,29.8
19,13,2021-01-15T13:19:40Z,Depth,0.427
19,13,2021-01-15T13:19:40Z,Salinity,33.6639656
19,13,2021-01-15T13:19:40Z,Temperature,29.79
19,13,2021-01-15T13:19:50Z,Depth,0.377
19,13,2021-01-15T13:19:50Z,Salinity,33.65486281
19,13,2021-01-15T13:19:50Z,Temperature,29.77
20,10,2021-01-15T10:20:00Z,Depth,0.265
20,10,2021-01-15T10:20:00Z,Salinity,33.79626917
20,10,2021-01-15T10:20:00Z,Temperature,28.79
20,10,2021-01-15T10:20:10Z,Depth,0.287
20,10,2021-01-15T10:20:10Z,Salinity,33.85683781
20,10,2021-01-15T10:20:10Z,Temperature,28.82
20,10,2021-01-15T10:20:20Z,Depth,0.272
20,10,2021-01-15T10:20:20Z,Salinity,33.86283059
20,10,2021-01-15T10:20:20Z,Temperature,28.83
20,10,2021-01-15T10:20:30Z,Depth,0.282
20,10,2021-01-15T10:20:30Z,Salinity,33.91866908
20,10,2021-01-15T10:20:30Z,Temperature,28.83
20,10,2021-01-15T10:20:40Z,Depth,0.27
20,10,2021-01-15T10:20:40Z,Salinity,33.86283129
20,10,2021-01-15T10:20:40Z,Temperature,28.83
20,10,2021-01-15T10:20:50Z,Depth,0.285
20,10,2021-01-15T10:20:50Z,Salinity,33.85900308
20,10,2021-01-15T10:20:50Z,Temperature,28.84
20,11,2021-01-15T11:20:00Z,Depth,0.3
20,11,2021-01-15T11:20:00Z,Salinity,33.82214743
20,11,2021-01-15T11:20:00Z,Temperature,28.98
20,11,2021-01-15T11:20:10Z,Depth,0.252
20,11,2021-01-15T11:20:10Z,Salinity,33.85170644
20,11,2021-01-15T11:20:10Z,Temperature,28.98
20,11,2021-01-15T11:20:20Z,Depth,0.252
20,11,2021-01-15T11:20:20Z,Salinity,33.83203078
20,11,2021-01-15T11:20:20Z,Temperature,28.98
20,11,2021-01-15T11:20:30Z,Depth,0.209
20,11,2021-01-15T11:20:30Z,Salinity,33.83855937
20,11,2021-01-15T11:20:30Z,Temperature,28.98
20,11,2021-01-15T11:20:40Z,Depth,0.26
20,11,2021-01-15T11:20:40Z,Salinity,33.83147823
20,11,2021-01-15T11:20:40Z,Temperature,28.99
20,11,2021-01-15T11:20:50Z,Depth,0.276
20,11,2021-01-15T11:20:50Z,Salinity,33.86103317
20,11,2021-01-15T11:20:50Z,Temperature,28.99
20,12,2021-01-15T12:20:00Z,Depth,0.289
20,12,2021-01-15T12:20:00Z,Salinity,33.82822159
20,12,2021-01-15T12:20:00Z,Temperature,29.33
20,12,2021-01-15T12:20:10Z,Depth,0.319
20,12,2021-01-15T12:20:10Z,Salinity,33.80562472
20,12,2021-01-15T12:20:10Z,Temperature,29.32
20,12,2021-01-15T12:20:20Z,Depth,0.32
20,12,2021-01-15T12:20:20Z,Salinity,33.81173582
20,12,2021-01-15T12:20:20Z,Temperature,29.33
20,12,2021-01-15T12:20:30Z,Depth,0.313
20,12,2021-01-15T12:20:30Z,Salinity,33.77460403
20,12,2021-01-15T12:20:30Z,Temperature,29.35
20,12,2021-01-15T12:20:40Z,Depth,0.315
20,12,2021-01-15T12:20:40Z,Salinity,33.77747475
20,12,2021-01-15T12:20:40Z,Temperature,29.36
20,12,2021-01-15T12:20:50Z,Depth,0.327
20,12,2021-01-15T12:20:50Z,Salinity,33.72769606
20,12,2021-01-15T12:20:50Z,Temperature,29.37
20,13,2021-01-15T13:20:00Z,Depth,0.355
20,13,2021-01-15T13:20:00Z,Salinity,33.68003069
20,13,2021-01-15T13:20:00Z,Temperature,29.8
20,13,2021-01-15T13:20:10Z,Depth,0.389
20,13,2021-01-15T13:20:10Z,Salinity,33.60945123
20,13,2021-01-15T13:20:10Z,Temperature,29.84
20,13,2021-01-15T13:20:20Z,Depth,0.332
20,13,2021-01-15T13:20:20Z,Salinity,33.64022072
20,13,2021-01-15T13:20:20Z,Temperature,29.81
20,13,2021-01-15T13:20:30Z,Depth,0.379
20,13,2021-01-15T13:20:30Z,Salinity,33.6918563
20,13,2021-01-15T13:20:30Z,Temperature,29.75
20,13,2021-01-15T13:20:40Z,Depth,0.401
20,13,2021-01-15T13:20:40Z,Salinity,33.68723909
20,13,2021-01-15T13:20:40Z,Temperature,29.7
20,13,2021-01-15T13:20:50Z,Depth,0.363
20,13,2021-01-15T13:20:50Z,Salinity,33.68690913
20,13,2021-01-15T13:20:50Z,Temperature,29.63
21,10,2021-01-15T10:21:00Z,Depth,0.287
21,10,2021-01-15T10:21:00Z,Salinity,33.81364476
21,10,2021-01-15T10:21:00Z,Temperature,28.83
21,10,2021-01-15T10:21:10Z,Depth,0.239
21,10,2021-01-15T10:21:10Z,Salinity,33.68763903
21,10,2021-01-15T10:21:10Z,Temperature,28.81
21,10,2021-01-15T10:21:20Z,Depth,0.253
21,10,2021-01-15T10:21:20Z,Salinity,33.91483109
21,10,2021-01-15T10:21:20Z,Temperature,28.84
21,10,2021-01-15T10:21:30Z,Depth,0.249
21,10,2021-01-15T10:21:30Z,Salinity,33.97510025
21,10,2021-01-15T10:21:30Z,Temperature,28.82
21,10,2021-01-15T10:21:40Z,Depth,0.299
21,10,2021-01-15T10:21:40Z,Salinity,33.89669378
21,10,2021-01-15T10:21:40Z,Temperature,28.81
21,10,2021-01-15T10:21:50Z,Depth,0.236
21,10,2021-01-15T10:21:50Z,Salinity,33.88798794
21,10,2021-01-15T10:21:50Z,Temperature,28.79
21,11,2021-01-15T11:21:00Z,Depth,0.257
21,11,2021-01-15T11:21:00Z,Salinity,33.90047627
21,11,2021-01-15T11:21:00Z,Temperature,28.99
21,11,2021-01-15T11:21:10Z,Depth,0.29
21,11,2021-01-15T11:21:10Z,Salinity,33.84686566
21,11,2021-01-15T11:21:10Z,Temperature,29.01
21,11,2021-01-15T11:21:20Z,Depth,0.238
21,11,2021-01-15T11:21:20Z,Salinity,33.85674442
21,11,2021-01-15T11:21:20Z,Temperature,29.01
